PubmedID,Title,Publication Date,Authors,Company
30321013,Infections Of The Hypothalamic-Pituitary Region.,2000,"Feingold KR, Anawalt B, Blackman MR, Boyce A, Chrousos G, Corpas E, de Herder WW, Dhatariya K, Dungan K, Hofland J, Kalra S, Kaltsas G, Kapoor N, Koch C, Kopp P, Korbonits M, Kovacs CS, Kuohung W, Laferrère B, Levy M, McGee EA, McLachlan R, New M, Purnell J, Sahay R, Shah AS, Singer F, Sperling MA, Stratakis CA, Trence DL, Wilson DP, Pekic S, Miljic D, Popovic V",
39325483,"ALK-positive anaplastic large cell lymphoma, Hodgkin-like pattern with unexplained fever.",2024 Sep 26,"Tabata R, Matsue K",Blood
39324679,Organizing pneumonia associated with Richter transformation in chronic lymphocytic leukemia: a case report and review of the literature.,2024 Sep 15,"Grycuk W, Langfort R, Rymkiewicz G, Grabowska-Derlatka L, Korczyński P, Jamroziak K, Drozd-Sokołowska J",Folia Med Cracov
39324624,Atypical localization of metastatic melanoma in the gastrointestinal tract.,2024 Sep 26,"Orts M, Abad Pérez D",Rev Esp Enferm Dig
39323986,Outpatient Management of Fever and Neutropenia in Low-risk Children with Solid Tumors: A Quality Improvement Initiative.,2024 Sep-Oct,"Bourgeois W, Paolino J, Garland R, Campbell K, Alvarez-Calderon F, Frazier AL, O'Neill AF, Ilowite M, Wong CI",Pediatr Qual Saf
39323920,Bleeding us dry: The financial impact of full blood examinations in the immediate postoperative period.,2024 Sep,"Chislett B, Perera S, Perera M, Bolton D, Ischia J, Lawrentschuk N",BJUI Compass
39314989,Assessing potential risk factors for metamizole-induced leukopenia.,2024,"Brüne B, Sonderer S, Bösing M, Hübner S, Dongre K, Späni S, Holboro A, Leuppi JD, Leuppi-Taegtmeyer AB",Ther Adv Drug Saf
39314619,Green Pleural Effusion in a Patient With Hodgkin Lymphoma.,2024 Aug,"Gutierrez-Gamez AM, Ivashchuk G, Armas A, Sainz Zuniga PV, Grosu H",Cureus
39312490,The rising concern of Oropouche fever: a call for enhanced surveillance and research in emerging arboviral threats.,2024 Nov,"Akingbola A, Adegbesan A, Ojo O, Ezendu A, Shekoni M",Infect Dis (Lond)
39311981,Immune checkpoint inhibitor-induced diarrhea and colitis: an overview.,2024 Sep 23,"Zoghbi M, Burk KJ, Haroun E, Saade M, Carreras MTC",Support Care Cancer
39307876,"Colonoscopy diagnosis of recurrent abdominal pain in a 4-year-old boy with intestinal duplication cyst involving colon, appendix, and ileum: a case report.",2024 Sep 23,"Chen F, Liu J",J Med Case Rep
39306340,Infection of the ovarian cyst: a rare presentation of extraintestinal salmonellosis.,2024 Sep 20,"Pillai S, Antony T, Godla UR, Bhaskar E",BMJ Case Rep
39297628,Human cytomegalovirus infection among febrile hematological cancer patients at the Uganda Cancer Institute.,2024 Nov 5,"Guido O, Lubwama M, Kiconco P, Okeng A, Najjingo I, Aboce E, Phiona R, Nabbanja H, Ndagire M, Eva K, Enock W, Orem J, Joloba ML, Bwanga F",Microbiol Spectr
39301101,Growth Factor in the Setting of CAR T-Cell Therapy: To Use or Not to Use.,2024 May,"Cao CL, Martinez A, Dains J",J Adv Pract Oncol
39303018,Subset-specific mitochondrial stress and DNA damage shape T cell responses to fever and inflammation.,2024 Sep 20,"Heintzman DR, Sinard RC, Fisher EL, Ye X, Patterson AR, Elasy JH, Voss K, Chi C, Sugiura A, Rodriguez-Garcia GJ, Chowdhury NU, Arner EN, Krystoviak ES, Mason FM, Toudji YT, Steiner KK, Khan W, Olson LM, Jones AL, Hong HS, Bass L, Beier KL, Deng W, Lyssiotis CA, Newcomb DC, Bick AG, Rathmell WK, Wilson JT, Rathmell JC",Sci Immunol
39300408,"Febrile neutropenia induced by adjuvant radiotherapy for a patient with breast cancer accompanied with reversible splenial lesion syndrome (RESLES, TypeI): a case report.",2024 Sep 19,"Qi X, Zou D, Zhang M, Wang H",BMC Neurol
39300400,Therapeutic and immunomodulatory effects of Bojungikki-tang on cancer: a scoping review.,2024 Sep 20,"Cho E, Na SW, Jeong MK",BMC Cancer
39300098,Shared neutrophil and T cell dysfunction is accompanied by a distinct interferon signature during severe febrile illnesses in children.,2024 Sep 19,"Patel H, Carter MJ, Jackson H, Powell O, Fish M, Terranova-Barberio M, Spada F, Petrov N, Wellman P, Darnell S, Mustafa S, Todd K, Bishop C, Cohen JM, Kenny J, van den Berg S, Sun T, Davis F, Jennings A, Timms E, Thomas J, Nyirendra M, Nichols S, Estamiana Elorieta L, D'Souza G, Wright V, De T, Habgood-Coote D, Ramnarayan P, Tissières P, Whittaker E, Herberg J, Cunnington A, Kaforou M, Ellis R, Malim MH, Tibby SM, Shankar-Hari M, Levin M, DIAMONDS Consortium",Nat Commun
39298425,Text mining of verbal autopsy narratives to extract mortality causes and most prevalent diseases using natural language processing.,2024,"Mapundu MT, Kabudula CW, Musenge E, Olago V, Celik T",PLoS One
39292670,"The TIRS trial: Enrollment procedures and baseline characterization of a pediatric cohort to quantify the epidemiologic impact of targeted indoor residual spraying on Aedes-borne viruses in Merida, Mexico.",2024,"Earnest JT, Kirstein OD, Mendoza AC, Barrera-Fuentes GA, Puerta-Guardo H, Parra-Cardeña M, Yam-Trujillo K, Collins MH, Pavia-Ruz N, Ayora-Talavera G, Gonzalez-Olvera G, Medina-Barreiro A, Bibiano-Marin W, Lenhart A, Halloran ME, Longini I, Dean N, Waller LA, Crisp AM, Correa-Morales F, Palacio-Vargas J, Granja-Perez P, Villanueva S, Delfın-Gonzalez H, Gomez-Dantes H, Manrique-Saide P, Vazquez-Prokopec GM",PLoS One
39291970,"Relationship between postablation fever and prognosis in initial hepatocellular carcinoma: a 15-year multicenter, retrospective cohort study.",2025 Jan 1,"Cai Q, Pang C, Wang Z, Li J, Dai Y, Fan FY, Wang ZQ, Hu X, Li L, Chen XW, Ji R, Mei Q, Zhang C, Liang P, Yu X, Liu FY, Cheng Z, Yu J",Int J Surg
39290762,"Rate and Risk Factors of Reinfection, Recurrence, and Hospital Readmission Among SARS-Cov-2 Hospitalized Patients; a National Cohort Study.",2024,"Taherpour N, Etemad K, Mokhayeri Y, Fallah S, Sotoodeh Ghorbani S, Izadi N, Rahimi E, Shahbazi F, Seifi A, Mehri A, Feyzi R, Farhadi-Babadi K, Hashemi Nazari SS",Arch Acad Emerg Med
39287315,The clinical significance of pyogenic liver abscess after transarterial chemoembolization or microwave ablation on malignant liver tumors: A retrospective study.,2024 Sep 13,"Yang D, Hu D, Hui J, Liu Z",Medicine (Baltimore)
39287281,Advanced upper urinary tract urothelial carcinoma is indistinguishable from renal infection by imaging: A case report.,2024 Sep 13,"Chai J, Feng R, Li Y, Ke C",Medicine (Baltimore)
39287280,Missing a Lipiodol-laden hepatocellular carcinoma?: Silent iatrogenic hepatoduodenal fistula after transarterial chemoembolization: a case report.,2024 Sep 13,"Lee BC, Kim HO, Park C, Choi I, Kang SW",Medicine (Baltimore)
39285730,Local and systemic side effects of COVID-19 vaccine in Tunisian cancer patients: A prospective single center study.,2024 Sep 17,"Ben Kridis W, Boudawara O, Khanfir A",J Oncol Pharm Pract
39285667,The BCOR -rearranged sarcoma involving the lung: Diagnosis with clinical outcome and literature review.,2024 Oct 1,"Gupta RK, Rekhi B, Sharma MC, Ganga R, Ravina M, Kumar A, Sahu D",Indian J Pathol Microbiol
39281279,Acute generalized exanthematous pustulosis induced by icotinib: a case report and literature review.,2024,"Yang W, Zhao J, Niu J",Front Pharmacol
39279922,Tumor complete response and pyogenic liver abscess secondary to concurrent microwave ablation plus atezolizumab and bevacizumab in liver cancer: a case report.,2024 Aug 31,"Sun Z, Liu L, Xin M, Chen J, Chen X, Cheng J, Chun HJ, Raissi D, Jiang C",J Gastrointest Oncol
39278673,To correlate clinical and biochemical profile of pleural effusion: a retrospective study in tertiary care centre of central India.,2024 Oct,"Pathak H, Pandey S, Dave L, Baradia P, Srivastava N",Indian J Tuberc
39278519,"Identification of severe fever with thrombocytopenia syndrome virus isolates in the northwest of Hubei Province, China.",2024 Dec,"Fu P, Meng Z, Peng Y, Song F, He Y, Qin X, Qiu G, Liu Y, Xu T, Peng Y, Cui F, Qin X, Liu M, Wang C",Acta Trop
39278296,"Chaihu Guizhi Decoction prevents cognitive, memory impairments and sensorimotor gating deficit induced by N-methyl-d-aspartate receptor antibody in mice.",2025 Jan 30,"Zhu X, Huang Y, Qiu J, Zhong Z, Peng Y, Liang X, Chen J, Zhou J, Liang X, Wang H, Xie W, Ding Y",J Ethnopharmacol
39276855,Camrelizumab combined with transcatheter arterial chemoembolization for intermediate or advanced hepatocellular carcinoma: A systematic review and meta-analysis.,2024 Nov,"Liu L, He W, Liu J",Clin Res Hepatol Gastroenterol
39276233,Skin cancer diagnosis associated with asthma and hay fever: a nationwide cross-sectional study.,2024 Sep 14,"Smith CA, Kuklinski LF",Arch Dermatol Res
39274446,Sarcoidosis and Cancer: The Role of the Granulomatous Reaction as a Double-Edged Sword.,2024 Sep 4,"Di Francesco AM, Pasciuto G, Verrecchia E, Sicignano LL, Gerardino L, Massaro MG, Urbani A, Manna R",J Clin Med
39272920,Carboplatin and Paclitaxel Chemoradiation for Localized Anal Cancer in Patients Not Eligible for Mitomycin and 5-Fluorouracil.,2024 Sep 3,"DeZeeuw AK, Bassetti MF, Carchman EH, Heise CP, Hayden D, Lawson EH, Sanger CB, King R, LoConte NK, Lubner SJ, Kratz JD, Deming DA",Cancers (Basel)
39271554,Clinical and socio-demographic profile of children receiving pediatric palliative care in a tertiary hospital of a metropolitan city in India.,2024 Nov,"Bisen P, Wade P, Talawadekar P, Malik S, Muckaden MA, Rathi S, Deodhar J",Eur J Pediatr
39269304,[Opsoclonus-myoclonus syndrome associated with West Nile virus].,2024,"Kazantsev AY, Nikolaeva IV, Fatkullin BS, Sozinova YM, Garipova ID",Zh Nevrol Psikhiatr Im S S Korsakova
39267852,Risk factors for unplanned intensive care unit admission after esophagectomy: a retrospective cohort study of 628 patients with esophageal cancer.,2024,"Zhang G, Sun S, Dong Z, Chunyao H, Wang Z, Li K, Liu X, Zhang Y, Wang J, Li J, Zhao J, Li X",Front Oncol
39267763,Amnestic syndrome in the course of seronegative limbic encephalitis complicated by drug-resistant epilepsy: a case report.,2024,"Łoś K, Kulikowska J, Chorąży M, Kułakowska A, Waszkiewicz N, Galińska-Skok B",Front Immunol
39266496,[Application value of domestic single-port robot in nephron sparing surgery].,2024 Sep 10,"Huang QB, Li Z, Peng C, Guo HQ, Liu GX, Wang XH, Wang GX, Li XH, Xu JN, Wang BJ, Zhang X, Ma X",Zhonghua Yi Xue Za Zhi
39266482,[A case of bronchoscopic treatment for endobronchial chondroma].,2024 Sep 12,"Bao YC, Huang JF, Wang GF",Zhonghua Jie He He Hu Xi Za Zhi
39264730,A phase 1 study of the CD40 agonist MEDI5083 in combination with durvalumab in patients with advanced solid tumors.,2024,"Tran B, Voskoboynik M, Bendell J, Gutierrez M, Lemech C, Day D, Frentzas S, Garrido-Laguna I, Standifer N, Wang F, Ferte C, Wang Y, Das M, Carneiro BA",Immunotherapy
39263078,A cross-sectional study on domestic use of biomass fuel and the prevalence of respiratory illnesses in a rural community in Thaba-Tseka district of Lesotho.,2024 Sep 15,"Mabeleng K, Rathebe PC, Masekameni MD",Heliyon
39262990,"Recent advances in Scutellariae radix: A comprehensive review on ethnobotanical uses, processing, phytochemistry, pharmacological effects, quality control and influence factors of biosynthesis.",2024 Aug 30,"Ma W, Liu T, Ogaji OD, Li J, Du K, Chang Y",Heliyon
39262461,Effectiveness of Paxlovid in the treatment of the SARS-CoV-2 Omicron variant infection in children with hematologic malignancies: a retrospective cohort study.,2024 Aug 31,"Deng X, Jiang Y, Chen W, Qin X, Chen J, Li H, Cao Q",Transl Cancer Res
39261057,[A case of abscessed hepatic hemangioma with Edwardsiella tarda].,2024,"Nishigaki N, Misaki D, Nakagawa M, Shoda R, Takenaka Y, Araki S, Kojima H, Kondo H, Itoh K, Hayashi K",Nihon Shokakibyo Gakkai Zasshi
39261055,[Efficacy of nivolumab in combination with chemotherapy after radiotherapy for meningeal carcinomatosis in patients with Epstein-Barr virus-associated gastric cancer:a case report].,2024,"Kakinoki K, Asai J, Kida A, Ogawa N, Niwa H, Futatsuya C, Urabe T",Nihon Shokakibyo Gakkai Zasshi
39259069,Mucinous epidermoid carcinoma of the lung with ALK mutation: Case report and literature review.,2024 May 31,"Yang L, Ren Y, Yin X",Medicine (Baltimore)
39258579,A case of lung and fungus ball lesions associated with Cladosporium Subcinereum A48 in a diabetic patient.,2024,"Nasiri-Jahrodi A, Barati M, Sheikholeslami FM, Fani M, Nikoozadeh A",Future Microbiol
39258096,The Interplay of Chronic Hepatitis C and COVID-19: Implications for Prognosis and Treatment.,2024 Aug,"Lazar SD, Stoenescu AF, Popescu CP, Florescu S, Vancea G, Calistru P",Cureus
39253819,"Feasibility and safety of endoscopic full-thickness resection for submucosal tumors in the upper gastrointestinal tract, including predominantly extraluminal submucosal tumors (with video).",2025 Mar,"Guo Y, Yin F, Qi X, Zhang P, Sun X, Ding X, Li X, Jing X, Jiang Y, Tian Z, Mao T",Dig Endosc
39253545,A rare presentation of hematosalpinx with torsion in a thirteen year-old virgin: a case report.,2024 Sep,"Raju S, Kashyap S, Jobran AWM, K S, N S",J Surg Case Rep
